1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
10995,2.5464e+05,8484.1,46834,5.4011e+05,341.19,1485.3,4.3743e+05,1292.2,45490,3.1139e+05,1799.9,2181.8,6261.2,2883.9,1.9283e+05,2470.9,8652,17498,3.6539e+05,2.11e+05,1937.7,85828,3.8307e+05,1.9114e+05,1.8804e+05,41.946,99895,1429.3,96008,5.7104e+05,1.312e+05,1.943e+05,657.93,37910,13944,24447,427.38,4214.7,6.7072e+05,2143.2,3.0734e+05,7243,3150.5,87763,16533,366.29,406.4,3.2364e+05,4072.4,1.5315e+05,1.3905e+05,15938,5345.6,8232.4,15196,1.7378e+05,1179.3,1524.5,1.8708e+05,86432,467.92,85082,7305.9,1.2993e+05,30.639,24610,68109,42163,2.0029e+05,9297.1
3436.2,2.7547e+05,16976,51914,6.5455e+05,521.36,1819.5,4.3523e+05,1088.8,32974,2.849e+05,1159.3,1488.9,16282,3114.4,1.946e+05,1672.8,8846.7,9915.9,4.2011e+05,1.9575e+05,2148.7,85626,4.2978e+05,2.5021e+05,2.0277e+05,99.645,1.2727e+05,987.82,79514,5.5736e+05,2.2206e+05,1.9085e+05,4453.2,60582,15831,44813,540.97,5235.9,7.2856e+05,2789.9,3.9509e+05,1980.9,13071,1.3049e+05,10737,531.37,126.53,3.414e+05,6712.1,1.5554e+05,1.2237e+05,3767.2,3774.8,17300,8021.2,2.046e+05,4441.4,764.03,1.8822e+05,87970,595.64,70412,6885.5,2.2637e+05,101.48,9557,58531,83993,2.066e+05,2969.7
4962.5,2.7078e+05,10905,67207,6.262e+05,858.48,1886,3.8003e+05,6943.8,64117,2.2991e+05,1952.2,3156.7,9009,1846.1,1.9908e+05,3051.2,11512,8966.6,4.7503e+05,2.2717e+05,2346.4,93387,4.1886e+05,2.4964e+05,2.0542e+05,223.94,1.4256e+05,939.3,98041,5.7192e+05,2.0787e+05,1.9781e+05,2612.8,45564,7242.9,40529,1435.5,3364,5.9788e+05,5321.1,3.3748e+05,6646.5,5740.2,88128,8311.8,1073.1,1130.5,2.9343e+05,7788.9,2.1352e+05,1.0672e+05,2852.5,2301.5,19012,3431.1,1.1806e+05,4040.1,780.77,1.7853e+05,75094,680.77,74239,5640.2,1.8216e+05,959.46,19996,51087,88612,2.1802e+05,2125
1430.9,3.2248e+05,11363,76237,6.4176e+05,2077.9,1537.2,3.237e+05,2384.5,61572,2.6073e+05,248.19,995.19,7418.2,1262.1,2.7868e+05,1403.8,25470,8089.8,5.3395e+05,2.3247e+05,2835.6,96794,4.5818e+05,2.068e+05,1.8942e+05,355.23,1.6793e+05,1063.7,96623,6.1014e+05,2.3228e+05,1.7711e+05,9080.7,54077,8690.7,40969,2221.6,10285,5.1872e+05,1359,3.2819e+05,2901.7,10361,1.272e+05,12396,2561.8,644.43,3.2737e+05,7796.1,2.8106e+05,1.268e+05,2527.7,3066.8,35234,5301,1.1348e+05,2350.4,1270.6,1.5458e+05,77114,273.5,83363,13334,1.8866e+05,279.94,51138,52974,1.3045e+05,1.8051e+05,1448.2
2510.7,3.6148e+05,25725,84498,6.6573e+05,1196.5,4590.5,3.6166e+05,539.4,52110,3.0666e+05,698.27,1619.7,4752.2,1067.8,2.826e+05,1408.1,6467.9,10666,5.8378e+05,2.4164e+05,5748.3,87700,5.0175e+05,1.9894e+05,2.0807e+05,923.48,1.9853e+05,1206.3,98112,7.0395e+05,2.878e+05,2.289e+05,6545.7,51639,10693,42885,3915.8,8067.8,4.2689e+05,4456.6,3.5165e+05,7531.9,7799.1,1.44e+05,15454,632.38,884.56,3.9385e+05,9244.8,2.2209e+05,1.3162e+05,3035.8,1537.7,31593,6013.8,1.5668e+05,6088.5,241.57,2.2313e+05,1.0692e+05,326.31,80916,7302.7,1.6183e+05,523.75,29106,59975,76565,1.5385e+05,3869.4
4356.9,3.5901e+05,15338,99857,6.7218e+05,1772.7,2303.3,3.3038e+05,815.15,36166,3.0388e+05,1060.2,2752,6849.7,780.66,2.25e+05,723.86,14725,9215.8,6.2198e+05,2.8971e+05,3712,86976,4.6862e+05,2.2608e+05,2.5581e+05,984.33,2.4422e+05,752.88,1.0332e+05,6.7111e+05,1.9822e+05,2.2722e+05,9282.3,57074,11259,36177,3718,6943.5,4.0925e+05,2912,3.6045e+05,13635,5823.1,1.5586e+05,20461,546.51,269.41,3.7036e+05,5851,1.5675e+05,1.6976e+05,2360.9,988.1,31239,8680.8,1.8581e+05,7778.9,862.63,1.9867e+05,1.1938e+05,432.82,1.2471e+05,9122.5,1.8024e+05,331.77,41595,68708,1.1074e+05,1.7932e+05,7510.9
16285,3.3188e+05,25889,90030,6.7792e+05,1555.4,3227.6,3.9188e+05,808.43,59695,2.8059e+05,990.6,5342.5,5135.7,819.58,2.0272e+05,3761.1,16153,11651,6.1199e+05,3.3038e+05,3915.6,73836,4.1418e+05,1.8066e+05,2.0094e+05,4096,1.5089e+05,753.45,1.1195e+05,6.4907e+05,2.9845e+05,1.9905e+05,10955,37865,12980,29375,6264.4,6373.7,3.8241e+05,5786.3,3.4317e+05,17426,8014.7,1.4576e+05,30099,6113.8,761.9,3.1224e+05,6503.7,1.9288e+05,1.5728e+05,1180.2,1977,16234,12626,1.8376e+05,18035,402.67,2.2727e+05,1.1614e+05,936.29,1.1036e+05,3342,1.1839e+05,604.71,33250,74833,1.0736e+05,1.7008e+05,10798
4433.6,3.6376e+05,17746,84500,7.3125e+05,1210.1,1448.8,3.4105e+05,2572.3,57971,2.7813e+05,980.76,6371.7,5809.5,1885,2.0447e+05,3173.8,23378,9037.5,6.4498e+05,2.4546e+05,6216.2,85726,4.4515e+05,2.166e+05,1.8346e+05,2797.9,2.1016e+05,990.3,1.0147e+05,4.6189e+05,2.6315e+05,2.3349e+05,8845.9,64381,14715,42280,12281,6752.8,2.5081e+05,2807.5,3.1096e+05,1835,20990,1.4102e+05,26660,303.84,1370.3,3.8087e+05,4001.3,1.8085e+05,2.0458e+05,5013.5,3726.3,27220,8637.2,1.6139e+05,23819,607.15,1.9291e+05,88601,655.14,1.1463e+05,10750,1.2516e+05,929.66,14211,73802,94646,1.9547e+05,4985.2
2175,3.5574e+05,12837,76061,6.1309e+05,270.85,656.35,3.1901e+05,2294.6,35665,3.1771e+05,1264.5,3236.6,6760.6,2222.8,2.6812e+05,3673.6,4451.2,10229,5.9182e+05,2.5992e+05,4336.4,70427,4.2741e+05,1.8474e+05,2.1382e+05,1114.4,2.0538e+05,2660.9,1.1336e+05,3.6136e+05,2.7735e+05,2.3941e+05,12515,61404,15209,41466,4619.7,2587.8,1.8036e+05,9177.8,3.1717e+05,13411,11824,1.229e+05,24656,2984.9,791.98,3.7208e+05,10394,2.0977e+05,1.8021e+05,6542.7,4593.3,42829,2306.8,1.1991e+05,3891.7,88.053,1.4714e+05,88526,297.29,98852,6956.9,52718,2123.5,17767,67250,1.0153e+05,2.0749e+05,3731.5
7317.1,4.7876e+05,19767,1.1939e+05,5.7181e+05,526.45,2349.1,2.5029e+05,2142,38565,2.3499e+05,1382.1,6533.2,8441.3,3292.7,2.7361e+05,3172.7,11712,15115,5.8228e+05,3.0118e+05,10167,85182,4.7893e+05,1.9599e+05,2.7899e+05,559.73,1.7628e+05,2776.8,96872,2.5661e+05,2.8562e+05,2.475e+05,9851.5,52022,17117,26385,3319.7,4133.1,2.6268e+05,3399.1,3.4541e+05,11079,8872.2,1.2546e+05,17970,758.58,2202.9,4.3342e+05,3928,2.5504e+05,1.3355e+05,5203.2,3800.3,40534,1679.9,1.6853e+05,1092,82.595,1.6627e+05,76254,1486.3,71333,6235.4,89170,1812,18046,67729,1.125e+05,2.4208e+05,2834.9
9449.5,4.4583e+05,19491,93004,6.4351e+05,246.84,3995.8,2.1173e+05,1876.3,31845,2.3291e+05,1168.3,9116,6132.8,1878.6,2.8511e+05,4282.1,5311.7,8261,6.2634e+05,3.7057e+05,12044,1.3508e+05,4.8134e+05,2.2124e+05,2.2951e+05,417.02,2.2327e+05,799.92,81825,2.9638e+05,3.2921e+05,2.3147e+05,15752,44498,14685,25406,5651.2,7237.3,2.5294e+05,1216,3.4701e+05,6731.2,9032.3,1.3444e+05,26351,155.29,148.96,4.5066e+05,13121,2.1581e+05,1.2806e+05,7326.1,1852.8,41281,1796.6,1.722e+05,1533.9,67.968,2.3874e+05,1.0851e+05,1.299,1.2787e+05,2861.6,2.061e+05,244.48,36431,46190,1.1934e+05,1.9373e+05,3428.3
2821,4.0998e+05,21999,96269,5.3404e+05,481.77,6231.8,1.6366e+05,683.87,35814,2.326e+05,817.35,1016,10527,621,2.7301e+05,6990.3,7754.9,15135,5.7227e+05,3.3392e+05,5704.8,1.3556e+05,4.5174e+05,2.09e+05,2.3466e+05,3539.4,1.6265e+05,1730.9,1.0784e+05,2.7532e+05,2.7568e+05,2.1748e+05,5394.5,56313,16860,22339,12647,6929.3,1.6856e+05,413.58,3.2287e+05,7623.8,8173.2,1.3737e+05,21000,45.844,4054.4,4.2524e+05,2824,1.8362e+05,92706,3145.6,1893.2,31881,1987.1,1.5078e+05,627.69,876.52,2.2754e+05,1.0541e+05,0.938,1.2975e+05,4694.7,1.6006e+05,322.77,31639,43749,1.2626e+05,2.1369e+05,5012.3
1965.9,4.9658e+05,29633,67888,6.3931e+05,473.14,2115.3,1.6141e+05,2033.2,29804,2.7484e+05,2438.7,1196.8,3325.6,951.6,2.5073e+05,1564.3,2930,50444,4.453e+05,2.6877e+05,1799.4,1.4693e+05,4.1947e+05,2.1713e+05,2.2048e+05,3121.8,1.737e+05,5229,1.1364e+05,2.5433e+05,2.9848e+05,2.1713e+05,3579.1,76814,11673,16218,7191,6967,1.543e+05,1553.2,3.5568e+05,22831,6112.9,1.1418e+05,36327,208.1,963.59,4.2135e+05,3397.2,1.7863e+05,1.1576e+05,678.29,3928.4,23848,3103.8,1.5668e+05,851.78,2311.4,2.1801e+05,1.219e+05,48.965,1.1873e+05,7431.5,1.5803e+05,558.26,17863,36096,1.2692e+05,1.8944e+05,1786.1
1044.5,4.7751e+05,11185,21469,6.2592e+05,770.9,2023.2,1.8657e+05,3966.3,31522,4.1438e+05,814.07,2409.4,4934.2,846.25,2.8144e+05,3281,2966.1,70852,2.6565e+05,2.5285e+05,3740.9,1.6274e+05,4.7211e+05,2.0779e+05,1.4154e+05,5457.7,1.5684e+05,1830.4,1.2316e+05,2.4282e+05,2.7881e+05,2.4993e+05,2569.8,64768,10826,31804,6038.8,5010.3,1.5957e+05,1033.6,3.6071e+05,21955,3228.5,1.1486e+05,18391,777.36,880.37,4.4676e+05,1055.9,1.8811e+05,1.5142e+05,711.17,7490.5,26361,615.07,1.4603e+05,2154.4,787.37,1.9214e+05,1.0956e+05,1.01,93728,2887.7,1.448e+05,340.29,17667,30993,1.2279e+05,1.911e+05,213.3
5286,5.009e+05,11118,15824,7.4242e+05,420.46,1138.3,1.6295e+05,5871.6,74815,4.3668e+05,169.27,1710.3,1777.9,594.29,2.5742e+05,421.37,410.81,32840,2.3566e+05,2.5077e+05,7924.2,1.1214e+05,3.6619e+05,1.9631e+05,2.0703e+05,2096.7,1.7541e+05,989.39,77136,2.3692e+05,2.5601e+05,2.0438e+05,2494.9,77005,25293,15239,4888.2,10414,1.2993e+05,1746.5,3.4448e+05,12551,4294.7,1.2826e+05,10802,379.42,137.52,4.4868e+05,261.25,1.6201e+05,1.4115e+05,4030.1,16023,32140,962.61,2.0819e+05,2224.4,488.83,2.3559e+05,1.5619e+05,1.083,73326,718.03,75591,962.02,27975,37874,89020,2.5199e+05,1219
7232.9,3.1949e+05,5480.9,18299,5.8199e+05,566.75,2043.4,1.046e+05,818.51,32659,2.4661e+05,395.08,296.87,3053.7,760.5,1.9037e+05,5763.4,108.3,21427,1.9019e+05,2.232e+05,25510,1.0062e+05,3.6179e+05,1.8771e+05,1.4549e+05,18271,1.3257e+05,1345.4,73409,2.1737e+05,2.6598e+05,1.3751e+05,109.36,54039,4420.1,13796,6199.3,8306,1.015e+05,585.63,3.287e+05,13059,4525.3,72446,4384.1,2.361,225.02,3.4305e+05,278.5,1.1836e+05,1.4103e+05,2523.6,3188.8,33181,12028,2.1544e+05,350.52,110.28,2.3022e+05,65428,1.201,52650,5163.9,48156,120.64,1156,24457,84171,2.7228e+05,68.153
899.79,2.392e+05,226.15,5287.5,3.593e+05,295.3,306.4,82302,729.11,30906,81405,430.99,345.65,5317.9,1203.4,1.0015e+05,640.21,65.203,9294.6,1.2441e+05,1.1837e+05,1462.5,1.1527e+05,3.3286e+05,72952,98469,128.84,95670,157.6,62143,1.1337e+05,1.6385e+05,98129,1074.7,29440,8927,3526.5,2600.4,288.24,63504,174.96,3.8729e+05,4525.9,1371.1,56144,6282.7,272.01,27.517,2.4456e+05,180.95,1.4481e+05,95754,1149.4,2880.9,22687,2645.7,74509,318.86,4.23,1.6592e+05,43066,0.951,50142,122.85,20052,72.09,3691.3,9783.6,1.1001e+05,1.3916e+05,724.72
22842,1.5135e+05,13.961,3227.7,2.541e+05,386.63,274.29,60991,38.545,5322.6,95846,160.08,189.03,5623.3,100.17,43401,198.49,51.172,3966.4,64706,85034,3695.5,97847,1.4161e+05,75928,96143,18.719,69638,75.397,19178,1.7716e+05,2.5842e+05,84109,35.372,13932,1861,3807,142.37,1361.9,22432,146.22,2.2953e+05,3958.9,2790.1,69676,4061.3,5980.1,49.756,2.3253e+05,91.49,61137,34502,1123.1,5135.9,14747,29140,56819,167.88,2.052,1.6004e+05,45290,1.035,14615,135,18269,312.02,1209.2,6487.6,1.1066e+05,1.1889e+05,44.979
184.62,1.045e+05,1516.6,2064.9,2.2695e+05,92.054,1390.7,45638,51.71,11635,62911,66.537,295.95,1723,116.32,54389,571.47,24.127,1296.9,77304,83605,8884.7,91272,77119,61174,90570,17.682,38192,23.144,40233,1.9275e+05,1.7203e+05,49503,34.033,9965.7,3225.3,8483.5,1108.1,2449.1,13382,158.5,1.1975e+05,3950.6,2827.1,55636,1385.1,2177.8,11.505,1.0161e+05,78.573,32490,26282,948.3,522.85,12405,21388,36759,158.25,0.072,82826,30469,0.938,15306,208.36,22906,31.803,901.4,1831.9,94566,1.2896e+05,43.184
189.42,68477,28.858,2632.8,1.495e+05,91.973,339.19,29015,60.49,9405.7,78088,101.7,198.63,2265.9,234.62,28005,204.12,22.55,1016.7,41726,1.1233e+05,138.75,78231,77661,38670,54135,25.596,67004,29.461,97689,98748,2.1798e+05,73357,29.501,8828.8,334.77,2797.1,393.31,298.98,23247,118.03,79315,13449,2332.7,54641,1651.4,14.635,10.191,98160,63.511,44823,15173,252.36,915.66,33080,27566,23457,218.53,0.321,42540,11989,1.01,12663,508.69,18169,68.799,227.72,2926.5,89676,52895,53.479
215.36,1.0389e+05,58.311,3296.8,1.8299e+05,86.617,308.85,52517,51.658,10430,1.1528e+05,59.004,452.13,1500.3,125.71,48192,202.27,34.635,3505.3,35163,74386,472.68,89611,96784,35059,57800,198.19,40183,545.67,1.0128e+05,94751,1.88e+05,42576,47.093,6701.7,334.36,2475.6,76.721,323.2,50178,72.366,62663,328.35,1063.4,12731,6809,5.974,10.346,96764,264.51,43696,25094,123.78,715.86,9323.9,22214,33668,242.88,0.506,49898,30289,0.938,12967,547.94,46158,69.039,882.52,6966.4,24235,47125,43.275
4347.9,2.3658e+05,650.57,4086.4,3.0724e+05,92.895,908.91,1.2045e+05,71.325,24126,1.5191e+05,12666,434.88,1456.1,891.4,85343,653.37,3128,7617.7,81975,1.1152e+05,1499.8,1.004e+05,2.3103e+05,81391,93421,22.657,1.0201e+05,1064.4,60849,2.077e+05,1.8778e+05,74016,66.112,17191,8276,10726,83.424,4539.5,1.7244e+05,161.75,1.7232e+05,764.02,1532.6,26964,9297.3,6.408,99.635,1.6089e+05,408.38,1.2327e+05,39956,3181.2,870.92,10305,15283,1.0545e+05,1435.3,57.162,50724,24693,1.299,40592,3148.5,55407,110.49,1306.1,8686.3,45483,27587,435.41
2905.9,2.7999e+05,1052.3,24029,4.5215e+05,3288.7,1252.9,1.9484e+05,65.037,34161,2.3975e+05,1212.5,2093.4,5615.4,785.81,1.974e+05,5528.8,433.4,2273.9,1.4417e+05,1.1632e+05,2251.4,1.033e+05,2.7019e+05,1.1218e+05,1.2437e+05,192.35,1.4734e+05,1162.7,62580,3.6491e+05,2.5132e+05,1.1425e+05,269.83,34471,8187.8,20224,235.04,2033.5,2.9964e+05,524.52,2.4275e+05,643.53,1960,53681,7109.7,436.68,553.68,2.2494e+05,2487.5,1.1952e+05,69764,167.89,5952.4,31505,30571,95800,997.44,15.064,1.1959e+05,56151,114.04,55653,3954.4,98576,1707.6,2125.2,22114,58692,90797,1235.6
2812.7,2.515e+05,929.42,17575,6.1362e+05,1082.1,3888.6,2.6867e+05,8808,33293,2.8124e+05,279.54,4571.6,1666.9,1705,1.9276e+05,9261.3,10621,14322,2.2701e+05,1.2522e+05,1887.4,1.0352e+05,3.2317e+05,1.1533e+05,1.2698e+05,3150.5,1.4499e+05,2389.9,1.2049e+05,5.7831e+05,2.4222e+05,1.6817e+05,4024.6,19798,10758,34264,568.41,4113.1,4.9191e+05,1006.5,3.1931e+05,3839,6899.2,56990,7892.5,7380.5,266.78,2.9214e+05,1654.9,1.2439e+05,89812,5894.7,4039.8,16905,20375,94644,507.52,410.26,1.7392e+05,44104,505.13,60860,7325,1.3938e+05,5218.5,11648,28746,59610,91554,1869.3
5501.8,3.3631e+05,9265.7,36498,7.9461e+05,1336.8,3590.8,3.5547e+05,27704,61181,2.1321e+05,407.75,7556.9,3701.6,647.64,2.1193e+05,11108,15778,6919.1,3.214e+05,2.0807e+05,5704.5,1.2107e+05,3.5381e+05,1.3864e+05,1.8863e+05,4183.5,1.5697e+05,1911.9,93145,5.623e+05,2.3843e+05,1.7494e+05,373.91,35892,27714,39757,421.74,6967.2,7.4541e+05,5084.9,3.8538e+05,1503.7,9038,96914,12396,13390,283.03,3.2669e+05,4718.6,1.2845e+05,1.2922e+05,5836.5,3428.5,24000,15017,96029,1876.1,347.08,1.823e+05,98795,8051.9,1.0824e+05,7091.1,1.3111e+05,2105,18983,71656,75414,1.7701e+05,3488.3
2868.4,3.107e+05,7169.2,51290,8.7951e+05,1549.3,1694.6,4.013e+05,9035.2,73556,3.3642e+05,134.7,1134.3,4336.2,441.53,2.1961e+05,2889.2,15945,10058,3.9219e+05,1.5711e+05,959.81,1.221e+05,3.4225e+05,1.3744e+05,1.9797e+05,13195,1.5587e+05,4767.8,1.1561e+05,6.6756e+05,2.5236e+05,1.1948e+05,751.49,44031,25308,34420,2269.8,2492,7.0305e+05,1076.2,2.8978e+05,9468.7,6687.9,1.4179e+05,7650.4,14142,267.41,3.4046e+05,1370.5,1.6493e+05,1.2222e+05,3446.3,6559.1,20151,5705.5,1.0657e+05,731,779.36,1.7709e+05,89119,4085.5,70990,8800.2,1.3033e+05,394.85,17538,48133,84373,1.4138e+05,5846
11621,3.2783e+05,23894,51945,7.6555e+05,2385,4183.8,4.4863e+05,2706.8,46999,2.8589e+05,164.98,3513.3,2642.2,2082.3,1.8181e+05,2929,16519,18135,3.5854e+05,1.9101e+05,1971.8,1.2415e+05,3.7532e+05,1.9097e+05,2.2325e+05,7294.5,1.4796e+05,2493,99111,5.6858e+05,2.3746e+05,1.3194e+05,580.31,42240,14375,19252,1812.4,4247.8,5.529e+05,1378.8,2.9359e+05,5852.5,10132,1.2203e+05,6710.7,15334,130.44,3.1639e+05,2900,1.8965e+05,1.2336e+05,3278.6,3349.7,26208,3201.4,1.1008e+05,1949.4,316.71,1.6784e+05,83869,5070.5,68069,17459,1.3201e+05,311.34,22084,36488,69996,1.6081e+05,1511.3
3148.7,4.093e+05,4478.6,72777,6.8555e+05,1227.6,2295,3.3907e+05,2608.6,48837,3.6051e+05,397.75,3458.8,1467.8,1503.3,2.1447e+05,2859.7,16589,20351,4.4338e+05,1.937e+05,4165.6,1.5282e+05,4.0859e+05,1.7895e+05,2.4027e+05,2629.3,1.4071e+05,1818.8,1.3444e+05,5.8481e+05,2.4835e+05,1.9531e+05,1738.3,50647,6783.8,27300,393.66,2254.8,4.2198e+05,795.79,2.9275e+05,11875,10054,1.3655e+05,11610,5947.7,105.72,3.1291e+05,1411.9,1.95e+05,2.027e+05,3177.3,5415.9,50759,3464.4,1.5731e+05,1738.2,1580.2,1.8788e+05,1.5344e+05,1455.1,89818,38480,1.4776e+05,777.4,26029,54697,77956,1.9207e+05,1140.3
1907.8,4.4205e+05,10048,63663,7.1114e+05,1302.6,4616.3,3.1269e+05,2602.9,38373,3.4199e+05,378.92,2192.3,4089,751.2,1.8217e+05,4355.2,16133,37646,4.838e+05,1.7695e+05,1532.3,72228,3.8787e+05,2.1643e+05,2.9791e+05,6438.8,1.9636e+05,3735.6,1.2662e+05,6.3442e+05,2.6138e+05,1.474e+05,3076.6,56491,6994.6,21169,6988.2,3032.7,4.5587e+05,2128.3,3.2111e+05,7502.6,10439,1.0719e+05,9347.3,10566,721.35,3.2408e+05,8865,1.5996e+05,1.0172e+05,1932.6,8212,39998,6622.6,1.2656e+05,2364.4,1326.1,2.0144e+05,81024,9224,1.2634e+05,12947,1.6127e+05,147.08,6027.4,56038,90601,1.9329e+05,4937.9
1661.5,3.6234e+05,9239.9,82430,9.2279e+05,4422.6,1113,2.5945e+05,3637.4,52752,3.0757e+05,313.62,348.48,2305.6,255.87,2.0366e+05,3998.6,14442,8867.6,4.7454e+05,2.1871e+05,943.73,1.0384e+05,3.868e+05,1.9937e+05,2.3664e+05,2316.1,1.8217e+05,3710,1.1608e+05,6.3968e+05,2.3032e+05,1.4922e+05,5080,36959,32181,25728,10313,3485.7,3.5125e+05,696.75,3.0789e+05,10931,12048,1.3221e+05,17796,39348,695.49,2.9982e+05,2241.3,1.8144e+05,90783,2133.5,6220.6,23330,10070,1.0265e+05,9656.2,2695.7,2.1176e+05,86287,11027,79171,16204,1.7091e+05,217.46,26735,72706,1.4909e+05,2.1782e+05,7199.6
8079,3.4976e+05,12799,67764,8.811e+05,1685.1,1136.5,2.8047e+05,3233.1,48248,2.7657e+05,1869,702.81,4068.9,287.42,1.8302e+05,2070.1,23396,7976.3,4.3871e+05,2.009e+05,2156.1,56135,4.046e+05,1.6015e+05,2.1889e+05,6560.1,1.6021e+05,1892,1.0362e+05,5.9218e+05,2.1221e+05,1.2525e+05,4630.3,79771,25269,32247,6352.5,21221,2.8972e+05,1339.6,3.3671e+05,7285.4,11470,1.4233e+05,25366,8137,1356.9,3.507e+05,2025.3,1.8636e+05,98129,477.13,3041.6,30091,5523.1,95686,1009.3,1156.8,1.883e+05,67867,3986.8,81903,18004,1.0042e+05,70.602,32849,45846,1.2983e+05,1.6264e+05,4778.8
4392.6,3.053e+05,18692,85567,8.1454e+05,618.88,2479.1,2.8828e+05,2301.3,51093,3.0044e+05,307.11,1200.8,12004,609.73,2.1407e+05,1043.5,12206,27136,4.5778e+05,2.2929e+05,2973.8,75143,3.9239e+05,1.3481e+05,2.4369e+05,5969.7,1.812e+05,2872.1,1.3037e+05,5.8401e+05,2.432e+05,1.7164e+05,4633.9,45797,16113,52313,14723,2545.9,3.0229e+05,785.43,3.3431e+05,10395,11051,1.045e+05,9125.7,9465.6,75.549,3.9186e+05,7435.5,1.9006e+05,98836,3528.6,4377.4,24647,2571.9,1.1413e+05,284.09,165.24,1.7874e+05,95362,1604.5,79604,10906,1.0739e+05,1453,19553,69197,1.2189e+05,1.8284e+05,4672.2
8424.7,4.1882e+05,8720.4,1.0708e+05,5.931e+05,553.43,6348.8,2.721e+05,1399,41913,3.0647e+05,347.96,1999.7,5369.9,895.66,2.0583e+05,5081.4,14760,47803,5.1644e+05,1.9673e+05,1196.5,93832,4.0428e+05,1.9373e+05,2.6733e+05,5253.8,2.3226e+05,3895.4,92877,3.9825e+05,2.7378e+05,2.1518e+05,7542.7,56010,16594,61642,2810,8542.8,1.8619e+05,845.93,3.214e+05,8072.9,12502,1.2795e+05,11944,2664.7,694.7,3.4489e+05,5271.5,2.5514e+05,1.0941e+05,2510.8,2281.8,37887,2767.9,1.2521e+05,8666.4,546.14,2.2242e+05,1.0683e+05,2698,1.1016e+05,13959,1.0411e+05,298.64,27753,63135,95143,1.8286e+05,2060.8
4309.5,4.2246e+05,15695,1.3404e+05,5.8885e+05,1605.5,3722.8,2.4094e+05,2787.3,26934,2.1512e+05,3048.6,11067,14804,1806.3,2.4368e+05,4669,14193,22080,6.6677e+05,2.5471e+05,5241.8,85360,4.2954e+05,2.7435e+05,2.8249e+05,486.88,1.6473e+05,6820.9,89578,2.6312e+05,2.8116e+05,2.0306e+05,5160.8,50943,12378,26734,1899.6,5670.8,1.4218e+05,1721.3,4.1924e+05,14691,6286.9,1.4516e+05,23278,793.87,1589,3.3173e+05,4223.2,2.6258e+05,1.5898e+05,1468.3,3328.6,33966,362.62,1.3822e+05,2831.3,524.12,1.6306e+05,90150,306.2,1.0747e+05,20904,99560,1013.4,11757,53430,87864,1.9944e+05,1612.6
9164.9,4.8946e+05,22830,1.0586e+05,7.1822e+05,770.23,2092.8,2.796e+05,3117.1,49946,1.9796e+05,538.61,6115.5,3396.8,1927.3,2.7498e+05,4836.4,9309.9,13956,5.9166e+05,2.5513e+05,6181.6,99651,4.7218e+05,2.6326e+05,2.5987e+05,1476,1.8839e+05,6057.2,1.2923e+05,3.0125e+05,2.7005e+05,2.1592e+05,9533.5,54207,31924,19250,4984.4,6870.5,1.998e+05,925.82,3.8002e+05,14602,5219.8,1.6474e+05,40768,1358.1,910.55,4.013e+05,50990,2.145e+05,1.8821e+05,4176,2505.8,44827,940.02,1.407e+05,7284.5,7896.4,1.8726e+05,96274,102.11,1.1929e+05,12373,1.3336e+05,67.517,22712,68264,1.0008e+05,1.9107e+05,1069.9
5290,4.77e+05,12519,1.2367e+05,6.6003e+05,313.31,1436.5,2.3009e+05,2316.1,65464,2.1717e+05,283.7,7849,4390.6,4499.8,2.5285e+05,7655.5,5975.3,8183.6,4.9349e+05,3.0791e+05,8538.8,1.1175e+05,4.637e+05,2.1364e+05,2.0188e+05,1154.6,1.7506e+05,6632.8,1.0754e+05,3.6071e+05,2.5551e+05,2.0223e+05,2600,54004,12570,17859,10050,4220.3,2.1433e+05,530.88,3.0903e+05,18799,7069.5,1.2932e+05,34196,3350.2,583.75,4.7127e+05,5035.5,1.9601e+05,1.3791e+05,985.45,6469.3,36199,877.98,1.6322e+05,6844.5,244.43,2.08e+05,98418,66.579,96517,9717.9,1.1126e+05,483.65,35945,88633,1.2844e+05,2.2501e+05,168.5
1460.5,4.3924e+05,16758,65690,6.9103e+05,1023.8,829.57,2.1653e+05,4063.2,57126,2.7724e+05,601.53,3355.8,1439.5,820.12,2.6114e+05,2225.4,4581.8,31801,4.4301e+05,2.6675e+05,3051.3,1.3718e+05,4.3128e+05,1.9965e+05,1.5009e+05,2256.1,1.8188e+05,5012.6,1.1105e+05,2.4643e+05,2.2212e+05,2.3208e+05,803.71,76054,12294,37094,3854,4686.6,1.8498e+05,635.78,3.2157e+05,21203,4621.2,1.2077e+05,19569,2710,5684.5,4.182e+05,4306.2,2.6483e+05,1.6362e+05,3128,7607,36627,1223.7,1.5538e+05,4111.3,161.86,1.9749e+05,90018,1.401,85738,3581.6,1.1106e+05,898.61,20625,58695,1.5397e+05,2.0751e+05,355.41
